meta_time,telemetry_name,telemetry_value
2025-09-06T18:40:14.741000Z,VBOX_Long_Minutes,-86.623779296875
2025-09-06T18:40:14.741000Z,speed,97.235
2025-09-06T18:40:14.741000Z,gear,2.0
2025-09-06T18:40:14.742000Z,speed,93.55
2025-09-06T18:40:14.742000Z,nmot,5212.0
2025-09-06T18:40:14.742000Z,VBOX_Lat_Min,33.52971649169922
2025-09-06T18:40:14.742000Z,gear,2.0
2025-09-06T18:40:14.742000Z,Laptrigger_lapdist_dls,3006.0
2025-09-06T18:40:14.742000Z,aps,3.945
2025-09-06T18:40:14.742000Z,VBOX_Long_Minutes,-86.62387084960938
2025-09-06T18:40:14.848000Z,VBOX_Lat_Min,33.52974319458008
2025-09-06T18:40:14.848000Z,aps,12.25
2025-09-06T18:40:14.848000Z,VBOX_Long_Minutes,-86.62390899658203
2025-09-06T18:40:14.848000Z,gear,2.0
2025-09-06T18:40:14.849000Z,VBOX_Long_Minutes,-86.62394332885742
2025-09-06T18:40:14.849000Z,gear,2.0
2025-09-06T18:40:14.849000Z,nmot,5156.0
2025-09-06T18:40:14.849000Z,Laptrigger_lapdist_dls,3014.5
2025-09-06T18:40:14.849000Z,aps,13.56
2025-09-06T18:40:14.849000Z,speed,92.02
2025-09-06T18:40:14.849000Z,VBOX_Lat_Min,33.529762268066406
2025-09-06T18:40:14.850000Z,speed,90.64
2025-09-06T18:40:14.850000Z,nmot,5319.5
2025-09-06T18:40:14.850000Z,aps,24.725
2025-09-06T18:40:14.850000Z,VBOX_Lat_Min,33.529815673828125
2025-09-06T18:40:14.850000Z,Laptrigger_lapdist_dls,3024.5
2025-09-06T18:40:14.850000Z,VBOX_Long_Minutes,-86.62400817871094
2025-09-06T18:40:14.850000Z,gear,2.0
2025-09-06T18:40:14.851000Z,VBOX_Lat_Min,33.529869079589844
2025-09-06T18:40:14.851000Z,speed,91.01
2025-09-06T18:40:14.851000Z,gear,2.0
2025-09-06T18:40:14.851000Z,aps,35.7
2025-09-06T18:40:14.851000Z,VBOX_Long_Minutes,-86.62406158447266
2025-09-06T18:40:14.858000Z,speed,91.67
2025-09-06T18:40:14.858000Z,nmot,5247.0
2025-09-06T18:40:14.858000Z,aps,35.055
2025-09-06T18:40:14.858000Z,Laptrigger_lapdist_dls,3032.0
2025-09-06T18:40:14.858000Z,VBOX_Long_Minutes,-86.62408447265625
2025-09-06T18:40:14.858000Z,VBOX_Lat_Min,33.5298957824707
2025-09-06T18:40:14.858000Z,gear,2.0
2025-09-06T18:40:15.946000Z,VBOX_Long_Minutes,-86.62413024902344
2025-09-06T18:40:15.946000Z,speed,93.005
2025-09-06T18:40:15.946000Z,nmot,5313.0
2025-09-06T18:40:15.946000Z,aps,32.81
2025-09-06T18:40:15.946000Z,VBOX_Lat_Min,33.52995300292969
2025-09-06T18:40:15.946000Z,Laptrigger_lapdist_dls,3039.5
2025-09-06T18:40:15.946000Z,gear,2.0
2025-09-06T18:40:15.947000Z,gear,2.0
2025-09-06T18:40:15.947000Z,aps,30.244999999999997
2025-09-06T18:40:15.947000Z,Laptrigger_lapdist_dls,3053.0
2025-09-06T18:40:15.947000Z,VBOX_Lat_Min,33.530067443847656
2025-09-06T18:40:15.947000Z,VBOX_Long_Minutes,-86.62419891357422
2025-09-06T18:40:15.947000Z,nmot,5423.0
2025-09-06T18:40:15.947000Z,speed,95.01
2025-09-06T18:40:15.950000Z,aps,46.9
2025-09-06T18:40:15.950000Z,gear,2.0
2025-09-06T18:40:15.950000Z,VBOX_Lat_Min,33.53013229370117
2025-09-06T18:40:15.950000Z,VBOX_Long_Minutes,-86.62422943115234
2025-09-06T18:40:16.027000Z,gear,2.0
2025-09-06T18:40:16.027000Z,VBOX_Lat_Min,33.530155181884766
2025-09-06T18:40:16.027000Z,aps,50.93
2025-09-06T18:40:16.027000Z,VBOX_Long_Minutes,-86.62423706054688
2025-09-06T18:40:16.028000Z,VBOX_Lat_Min,33.53016662597656
